id,naziv,adresa,pbroj,mesto,opstina,okrug,suprava,www,tel,fax,vrsta,odeljenja,gps
1016,"Јован Јовановић Змај","Вука Караџића бб",36300,"Нови Пазар","Нови Пазар","Рашки 2",Краљево,http://jjzmajnp.edu.rs,020320417,020313347,"Основна школа",29,"43.137750889039886,20.519864559173584"
1012,"А. Стојановић Лесо","село Дежева бб",36305,Дежева,"Нови Пазар","Рашки 2",Краљево,"http://asleso-dezeva.rs ",020353411,020353411,"Основна школа",8,"43.19741756512383,20.485317707061768"
1017,Јошаница,"Лукаре бб",36306,Лукаре,"Нови Пазар","Рашки 2",Краљево,,020433493,020433493,"Основна школа",16,"43.067850, 20.465426"
1029,"25 мај",Делимеђе,36307,Делимеђе,Тутин,"Рашки 2",Краљево,http://www.os25maj.edu.rs,020461159,020461159,"Основна школа",9,"43.10655823380669,20.31398355960846"
1030,"Меша Селимовић","36309 Рибариће",36309,Рибариће,Тутин,"Рашки 2",Краљево,http://skolaribarice.weebly.com,020821110,020821110,"Основна школа",16,"42.97375758676704,20.451736450195312"
836,"Јован Јовановић Змај",Раждагиња,36310,Раждагиња,Сјеница,Златиборски,Ужице,http://jjzmajrazdaginja.edu.rs,020437520,020437520,"Основна школа",12,"43.227177,20.030587"
838,"Светозар Марковић","Јаворска бр.1",36310,Сјеница,Сјеница,Златиборски,Ужице,http://www.ossvetozarmarkovic.info,020741037,020741037,"Основна школа",27,"43.274416702192006,19.999269247055054"
833,"Вук Караџић",Кладница,36310,Кладница,Сјеница,Златиборски,Ужице,http://www.oskladnica.edu.rs/,020471030,020471030,"Основна школа",8,"43.39729521138792,20.02983033657074"
835,"12. децембар","Нова бб",36310,Сјеница,Сјеница,Златиборски,Ужице,http://www.os12decembar.info,020741185,020741185,"Основна школа",48,"43.273355, 20.005915"
831,"Бранко Радичевић","Штаваљ,Ново насеље бб",36311,ШТАВАЉ,Сјеница,Златиборски,Ужице,http://osbrankoradicevicstavalj.nasaskola.rs/,0205751410,0205751410,"Основна школа",6,"43.26158115411505,20.123348236083984"
832,"Братство јединство","Дуга Пољана",36312,Сјеница,Сјеница,Златиборски,Ужице,http://www.osbjedinstvo.info/,0205375012,0205375012,"Основна школа",12,"43.24940128719842,20.22496908903122"
837,"Рифат Бурџевић Тршо",бб,36313,"Карајукића Бунари",Сјеница,Златиборски,Ужице,http://osrifat-kb.info,020485147,020485147,"Основна школа",6,"43.089638677635506,20.093050003051758"
1011,"Доситеј Обрадовић","Осаоница, Нови Пазар",36314,Осаоница,"Нови Пазар","Рашки 2",Краљево,,020351393,020351393,"Основна школа",6,"43.20968015605925,20.30445098876953"
834,"Свети Сава",Баре,36315,Баре,Сјеница,Златиборски,Ужице,,020452165,020452165,"Основна школа",9,"43.121619, 19.852868"
1026,"Алекса Ђилас Бећо","Источни Мојстир",36320,Мојстир,Тутин,"Рашки 2",Краљево,http://нема,020466123,020466123,"Основна школа",6,"42.900658, 20.431952"
1028,"Рифат Бурџовић Тршо","Његошева 15",36320,Тутин,Тутин,"Рашки 2",Краљево,http://ostrsotutin.nasaskola.rs,020811110,020811110,"Основна школа",49,"43.00866413845207,19.53369140625"
1031,"Др. Ибрахим Бакић","Лескова 36323",36320,Тутин,Тутин,"Рашки 2",Краљево,http://osdribrahimbakic.nasaskola.rs,020452554,020452554,"Основна школа",9,"43.04703609420297,20.122328996658325"
1032,"Вук Караџић","Кулина Бана 5",36320,Тутин,Тутин,"Рашки 2",Краљево,http://www.osvuktutin.edu.rs,020811180,020811180,"Основна школа",31,"42.989624946472325,20.335028171539306"
1027,"Алеска Шантић",Црквине,36321,Црквине,Тутин,"Рашки 2",Краљево,http://osaleksasanticcrkvine.mojsajt.rs,0205723050,0,"Основна школа",15,"43.049177, 20.384509"
996,"Ђура Јакшић","Конарево бб",36340,Конарево,Краљево,"Рашки 1",Краљево,http://djurajaksic.org.rs,036821992,036821993,"Основна школа",20,"43.69580381224848,20.594242215156555"
999,"Милун Ивановић","Ул. Милуна Ивановића бб",36342,Ушће,Краљево,"Рашки 1",Краљево,https://osmilunivanovic.wordpress.com,0365430618,036543055,"Основна школа",13,"43.28520334369384,20.6103515625"
1004,"Стефан Немања","36343 Студеница",36343,Студеница,Краљево,"Рашки 1",Краљево,,0365436450,0365436450,"Основна школа",6,"43.483977, 20.533724"
1023,"Јосиф Панчић","Бошка Бухе 8",36344,"Баљевац на Ибру",Рашка,"Рашки 1",Краљево,http://osjosifpancicbaljevac.wordpress.com,036791227,036791227,"Основна школа",11,"43.412280492219665,20.63678741455078"
1025,"Јошаничка бања","Вука Караџића 17",36345,"Јошаничка бања",Рашка,"Рашки 1",Краљево,http://www.osjosanickabanja.edu.rs,0365478206,0365478206,"Основна школа",8,"43.36993800582498,20.74865698814392"
1022,Рашка,"Омладински центар 3",36350,Рашка,Рашка,"Рашки 1",Краљево,http://www.osraska.nasaskola.rs,036736026,036738891,"Основна школа",36,"43.285183, 20.616451"
1024,Сутјеска,"27 новембар бб",36350,Рашка,Рашка,"Рашки 1",Краљево,http://www.ossutjeska.edu.rs,036736591,036736145,"Основна школа",28,"43.27885343795902,20.623269081115723"
964,"Вук Караџић","Југовићева 11",37000,Крушевац,Крушевац,Расински,Крушевац,http://www.osvukks.edu.rs,037447410,037447411,"Основна школа",34,"43.582547561665685,21.321657299995422"
965,"Доситеј Обрадовић","Војислава Илића 5",37000,Крушевац,Крушевац,Расински,Крушевац,http://www.osdositej.edu.rs/,447300,447301,"Основна школа",40,"43.58219005897641,21.309029459953308"
966,"Драгомир Марковић","Ћирила и Методија 3",37000,Крушевац,Крушевац,Расински,Крушевац,http://www.osdragomir.yolasite.com,037446890,037446890,"Основна школа",48,"43.57744031772242,21.327732503414154"
968,"Јован Јовановић Змај","Блаже Думовића 66",37000,Крушевац,Крушевац,Расински,Крушевац,,0373421521,0373445210,"Основна школа",27,"43.55802261981268,21.34141445159912"
969,"Јован Поповић","Балканска 56",37000,Крушевац,Крушевац,Расински,Крушевац,http://www.osjovanpopovic.edu.rs/,037448050,037448055,"Основна школа",33,"43.58334416328339,21.33167266845703"
971,"Нада Поповић","Ломничке борбе7",37000,Крушевац,Крушевац,Расински,Крушевац,http://nadapopovic.edu.rs,0373547610,0373547611,"Основна школа",50,"43.575424308959825,21.340513229370117"
960,"Бранко Радичевић","Бранка Радичевића 12",37000,Крушевац,Крушевац,Расински,Крушевац,http://www.branko.edu.rs,037438347,037438347,"Основна школа",20,"43.58126131924307,21.345062255859375"
963,"Владислав Савић Јан","Душана Шошића 3",37201,Паруновац,Крушевац,Расински,Крушевац,http://osjan.edu.rs,037886155,037886155,"Основна школа",28,"43.575187, 21.364455"
962,"Велизар Станковић Корчагин","Велики Шиљеговац",37204,"Велики Шиљеговац",Крушевац,Расински,Крушевац,http://www.skolasiljegovac.nasaskola.rs,037852400,037852400,"Основна школа",13,"43.517213, 21.528278"
974,"Страхиња Поповић","Страхиња Поповић",37206,Дворане,Крушевац,Расински,Крушевац,http://www.strahinja.edu.rs,037698104,037698104,"Основна школа",10,"43.50041779475699,21.410304307937622"
973,"Свети Сава","Цара Лазара 491A",37208,Читлук,Крушевац,Расински,Крушевац,http://www.ossvetisavacitluk.weebly.com,037692695,0373101695,"Основна школа",17,"43.586204070528126,21.27102255821228"
984,"Доситеј Обрадовић","Ђуре Даничића бр.6",37210,Ћићевац,Ћићевац,Расински,Крушевац,http://osdositejcicevac.edu.rs,037812493,037811761,"Основна школа",20,"43.7220327168969,21.444389820098877"
985,"Војвода Пријезда","Стевана Синђелића бр.4",37212,Сталаћ,Ћићевац,Расински,Крушевац,http://osvojvodaprijezda.edu.rs,037806105,037806105,"Основна школа",8,"43.679711, 21.416268"
903,"Вук Караџић","Омладинска 11",37213,Витошевац,Ражањ,Нишавски,Ниш,http://www.osvukvitosevac.nasaskola.rs,037845151,037845147,"Основна школа",7,"43.744912,21.581051"
